Name,Latitude,Longitude
PL0244A,"52,3981749995","16,9595190000"
IT1876A,"45,6833330000","9,4666670000"
IT2101A,"45,0027600000","7,8374800000"
PL0140A,"52,2192979995","21,0047240000"
IT2068A,"42,7433330000","12,6663890000"
IT1975A,"45,0383330000","9,6691670000"
PL0518A,"49,7448859995","21,4546170000"
IT1728A,"42,5522200000","12,6516700000"
PL0194A,"51,1293779995","17,0292500000"
PL0091A,"50,7166279995","23,2902470000"
CZ0MOLJ,"49,6014633179","17,2380733490"
CZ0TSTD,"49,7209358215","18,0893058777"
IT1788A,"45,4512000000","7,8780400000"
IT1658A,"40,4880600000","18,0536100000"
PL0143A,"52,2908639995","21,0424580000"
IT1365A,"42,5819400000","12,6236100000"
IT1222A,"45,6302780000","12,5916670000"
IT1553A,"43,9161100000","11,0069400000"
IT1328A,"45,8905560000","12,3080560000"
IT1588A,"45,8169440000","8,8202780000"
IT0912A,"45,1938890000","9,1647220000"
LT00003,"54,7152786295","25,2894439700"
RO0084A,"47,1511115995","27,5836143500"
IT1914A,"44,8730560000","10,6638890000"
PL0276A,"50,5298919995","22,1124670000"
PL0190A,"51,2045029995","16,1805130000"
PL0490A,"51,1034559995","17,0592250000"
IT1011A,"42,5600000000","12,6508300000"
PL0558A,"54,1206939995","17,9758610000"
IT1043A,"44,0625000000","12,5533330000"
PL0495A,"50,0242419995","22,0105750000"
IT1871A,"45,2266670000","11,6658330000"
SK0008A,"49,0791664095","19,3025245700"
SI0058A,"46,0482999995","14,4713000000"
PL0566A,"51,0506109995","21,0841750000"
SK0025A,"48,6311111495","20,2402839700"
IT1771A,"44,6506100000","10,9063300000"
PL0252A,"53,1217639995","17,9879060000"
PL0096A,"51,7580499995","19,5297860000"
IT1286A,"45,3052780000","9,4855560000"
IT2116A,"45,2947500000","8,0433900000"
IT0956A,"41,8577780000","12,5686110000"
IT1967A,"46,1686100000","9,8802800000"
IT0804A,"44,7936100000","10,3316700000"
PL0136A,"52,5509379995","19,7097910000"
PL0398A,"52,5562789995","19,6876720000"
SI0002A,"46,5588399995","15,6512400000"
IT1619A,"46,0308330000","11,9058330000"
PL0085A,"51,2730779995","22,5516750000"
PL0496A,"53,1293059995","23,1817440000"
GR0030A,"37,9432869000","23,6475105300"
PL0494A,"50,6768559995","17,9502780000"
PL0141A,"52,1607719995","21,0338190000"
PL0620A,"53,0837359995","21,5793220000"
PL0523A,"50,4536529995","20,7154420000"
HR0021A,"45,8343722217","15,9783944444"
IT1948A,"44,8080100000","8,3103100000"
IT0940A,"44,6908330000","10,6647220000"
IT0825A,"41,9475000000","12,4697200000"
IT1179A,"44,8397220000","11,9611110000"
PL0115A,"51,8566919995","19,4212310000"
IT1065A,"45,7608330000","11,7366670000"
CY0007A,"34,9136300606","33,6158562470"
ES0559A,"41,3874239575","2,1649183170"
PL0517A,"50,9721809995","18,2075750000"
IT1654A,"43,8727800000","11,0919400000"
SK0030A,"48,8741645795","21,8375034300"
IT2105A,"43,4569440000","12,2458330000"
FR04329,"48,8386033566","2,4127850216"
PL0534A,"52,9261889995","14,8625580000"
IT1180A,"43,1030600000","12,3661100000"
IT1159A,"44,4997200000","11,3283300000"
IT1921A,"44,9278400000","11,1779500000"
IT0703A,"46,0518400000","11,4538900000"
AT60197,"46,7783333328","15,5405555556"
IT2134A,"42,5341700000","12,5219400000"
CZ0ALEG,"50,0723876953","14,4306726456"
ES1619A,"39,4780555495","-0,3683333300"
IT0861A,"43,7730600000","11,2722200000"
ES0825A,"43,3066569995","-5,6897160000"
IT1900A,"42,9516700000","12,7077800000"
PL0591A,"51,6426559995","15,1278080000"
IT0903A,"44,5161110000","10,7338890000"
IT1908A,"44,0958330000","12,4025000000"
CZ0UTPM,"50,6452789307","13,8512496948"
SK0037A,"48,9308357195","21,9136219000"
IT1606A,"41,1136110000","16,8880560000"
IT1204A,"44,4200000000","12,2255560000"
IT1918A,"44,8250000000","11,6497220000"
PL0148A,"53,1266889995","23,1558690000"
SI0059A,"46,5687219995","15,6272310000"
PL0249A,"53,4321689995","14,5539000000"
PL0213A,"51,9397829995","15,5188610000"
AT2WO15,"46,8349999995","14,8436111111"
CZ0HHKB,"50,1953620911","15,8463764191"
IT0460A,"43,5269400000","13,2450000000"
IT1919A,"44,7416670000","11,9422220000"
DEST102,"51,4947560000","11,9813140000"
IT0461A,"43,6333300000","13,3875000000"
DEBE065,"52,5140720000","13,4699310000"
SK0264A,"48,6911125195","21,2863884000"
PL0192A,"50,7687289995","16,2696770000"
RO0072A,"44,6166648895","26,1166667900"
PL0071A,"53,0286469995","18,6661030000"
LV0008A,"56,5102029995","27,3333690000"
IT2201A,"45,9625400000","12,6559500000"
CZ0EPAU,"50,0240364075","15,7635488510"
CZ0UMOM,"50,5103645325","13,6452722549"
IT0945A,"43,8747200000","11,1052800000"
IT1451A,"44,6622220000","11,6394440000"
IT0966A,"46,0661110000","13,2405560000"
ES1438A,"41,3853432835","2,1538219600"
PL0243A,"50,7108889995","19,4587970000"
CZ0PPLB,"49,7283935547","13,3755397797"
PL0198A,"51,1503909995","15,0081750000"
PL0075A,"52,6647209995","19,0363860000"
IT2118A,"44,4018600000","7,8146300000"
PL0585A,"50,9134329995","15,7656080000"
IT1927A,"44,5264850000","11,9813810000"
IT1666A,"40,4044400000","18,0297200000"
IT2108A,"44,3750000000","8,2986110000"
IT0892A,"44,4833300000","11,3550000000"
IT0957A,"41,9313890000","12,6591670000"
IT2073A,"44,5394400000","10,7913900000"
IT2031A,"39,0680800000","17,1141700000"
IT0887A,"41,9955600000","12,7263900000"
IT2107A,"44,3833330000","8,2838890000"
IT1232A,"44,3824100000","8,2805560000"
ES0691A,"41,4038818505","2,2045225940"
AT4S431,"48,3027777772","14,2827777778"
IS0005A,"64,1299871213","-21,8746958205"
IT2111A,"39,0749700000","16,2314500000"
CY0005A,"34,6816325031","33,0177579309"
LV0012A,"56,5231749995","21,0046940000"
IT1576A,"39,2033330000","8,3861110000"
IT1621A,"41,1233330000","16,8733330000"
FR33201,"45,8952573788","6,1183355686"
IT1665A,"40,4588900000","18,1161100000"
CZ0BBNY,"49,1489715576","16,6962165833"
IT2121A,"45,6894400000","8,4584400000"
IT1186A,"43,8838890000","10,2450000000"
IT1706A,"44,3130560000","8,4772220000"
IT2026A,"38,3998600000","16,0702200000"
SK0022A,"48,5836105295","19,9516849500"
DEBW118,"48,7881000000","9,1910100000"
IT1836A,"41,9063890000","12,4475000000"
SK0039A,"49,0669441195","18,9219474800"
RO0074A,"46,7750015295","23,5966777800"
FR20062,"45,7577305095","4,8542173176"
CZ0SMBO,"50,4286460876","14,9138593674"
PL0176A,"53,6924689995","19,9697780000"
FR04122,"48,5280649624","2,6536143661"
DEBE034,"52,4894510000","13,4308440000"
IT1048A,"44,2191670000","12,0488890000"
FR16038,"48,5703455483","7,7663308899"
IT2012A,"41,8755560000","12,3450000000"
FR25051,"49,9180174824","1,0739718548"
IT1110A,"43,7388890000","10,4016670000"
IT1953A,"40,1680500000","18,1736100000"
AT2KA21,"46,6255599995","14,3180600000"
DEHH064,"53,5643990000","9,9445800000"
IT1901A,"43,3527800000","12,5763900000"
IT2019A,"41,4538900000","15,5477800000"
IT1906A,"41,8938890000","12,4752780000"
RO0176A,"44,9392013495","26,0259017900"
DEBW152,"49,1460000000","9,2258900000"
CY0006A,"35,1269753274","33,3316292911"
CZ0BZNO,"48,8429565430","16,0601272583"
PL0175A,"53,7892329995","20,4860750000"
FR08030,"43,6099621684","3,8986074847"
BELOB01,"50,9172284414","3,3073857993"
IT0867A,"42,4041700000","12,8583300000"
CZ0PPLL,"49,7701263428","13,3682212830"
PL0492A,"52,7470439995","15,2462940000"
FR36002,"44,9335095990","4,8934826787"
MT00005,"35,8958359995","14,4899860000"
IT1532A,"45,7131700000","8,2835300000"
CZ0JJIH,"49,4015960693","15,6102457047"
IT2148A,"40,6491700000","17,5125000000"
CZ0PPLE,"49,7473297119","13,3810386658"
GR0035A,"38,0696334800","23,7768859900"
IT1529A,"44,3817500000","7,5382000000"
IT1456A,"44,1127780000","9,8327780000"
DEHE041,"50,1245890000","8,6919110000"
BETN043,"50,8835598118","4,3829632518"
AT32701,"48,1449999995","16,4744444444"
FR01065,"49,1677902851","5,3874572703"
IT2112A,"39,1875200000","17,0103400000"
FR14011,"49,2507146919","4,0230600842"
IT0950A,"43,4611100000","11,8888900000"
IT1137A,"45,6572200000","13,7722200000"
DETH083,"50,9774620000","11,3260700000"
BELAL03,"51,2539648811","4,2014603951"
IT0953A,"41,9327780000","12,5069440000"
CZ0ASMI,"50,0731353760","14,3981409073"
FR11034,"50,7065553864","3,1806559433"
IT2144A,"41,1077780000","16,7661110000"
CZ0BMIS,"48,7917671204","16,7244968414"
IT1037A,"46,0629300000","11,1262000000"
ES1957A,"43,3824999995","-8,4088888800"
DEBE068,"52,5136060000","13,4188330000"
IT0499A,"46,6194900000","10,8590700000"
BELSA04,"51,3139288945","4,4038681397"
LV0026A,"56,9548469995","24,1047560000"
ES1480A,"41,3987432505","2,1533851240"
IT0591A,"45,8924400000","11,0394100000"
FR33101,"45,5647352384","5,9283329029"
PL0491A,"53,1514669995","18,1321110000"
CZ0ZZLN,"49,2329063416","17,6671752930"
FR15043,"45,1619288830","5,7355993587"
IT1826A,"45,8494440000","9,3958330000"
GB0682A,"51,5225299995","-0,1546110000"
DK0034A,"55,6743033303","12,5711139175"
IT1247A,"45,5588200000","8,0563900000"
DEBW147,"48,4893300000","9,2107900000"
IT2100A,"43,1330560000","12,2058330000"
ES1239A,"39,4561111095","-0,3758333300"
IT1182A,"43,0888900000","12,4419400000"
IT2110A,"39,4896300000","16,3868000000"
CZ0ALIB,"50,0073051453","14,4459333420"
DENW212,"50,9473670000","6,9577010000"
FR24035,"43,6892619054","7,2420830733"
IT0862A,"43,7866700000","11,2875000000"
IT2056A,"39,2358330000","9,1150000000"
CZ0ARIE,"50,0814819336","14,4426918030"
NL00012,"52,3900031995","4,8880581900"
IT1184A,"41,5313890000","12,9461110000"
FR33211,"46,1958496305","6,2405603462"
IT1611A,"40,4886100000","17,2258300000"
IT2004A,"43,1044400000","12,3747200000"
IT2003A,"41,3166700000","16,2861100000"
IT2129A,"45,8052800000","13,5219400000"
FR11025,"50,6280389570","3,0903123752"
FR36003,"44,9488973222","4,8898804344"
BETR750,"51,1960632689","3,8229200468"
CY0008A,"34,7794534989","32,4386140672"
IT1696A,"46,4344400000","11,3394400000"
CZ0UULK,"50,6835250854","14,0411949158"
PL0248A,"53,3809749995","14,6633470000"
IT1143A,"44,2725300000","8,4388890000"
ES1856A,"41,4260771995","2,1479920320"
CZ0ASTO,"50,0461311340","14,3314132690"
FR12055,"43,9221331137","2,1468477649"
DERP023,"49,6287000000","8,3649000000"
DEBB032,"52,1462640000","14,6381660000"
IT1915A,"43,9327780000","12,6275000000"
IT0459A,"43,5988900000","13,3419400000"
FR27008,"45,3532123361","4,8048189602"
DEBE010,"52,5430410000","13,3493260000"
DEBY118,"48,5736290000","13,4220390000"
AT4S404,"48,2252777995","14,2388888900"
DESN025,"51,3441640000","12,3771630000"
IT2131A,"45,7397200000","13,4763900000"
FR31040,"44,5086670423","0,1425033468"
DEHE059,"50,5500280000","9,6848540000"
FR20061,"45,9863995100","4,7192813788"
DEBY115,"48,1496060000","11,5365130000"
BETR740,"51,1501360904","3,8087354304"
DESN084,"51,0262940000","13,7316080000"
BETMEU1,"50,8951005624","4,3927176976"
DEHE063,"49,6432380000","8,6420000000"
DEHE061,"50,5841080000","8,6685790000"
DENW024,"51,4965270000","6,9810450000"
DENW024,"51,4965270000","6,9810450000"
ES0567A,"41,3849063745","2,1195739440"
FR82006,"47,2474002556","6,0154155865"
FR31041,"43,8960516305","-0,4906166891"
FR01011,"49,1194269656","6,1808313629"
DEHE062,"50,8070180000","8,7693960000"
DEBW098,"49,4925600000","8,4720400000"
BETR802,"51,2095187320","4,4317922308"
PT03072,"38,7486110000","-9,1488890000"
PL0295A,"54,1678469995","19,4109420000"
BELHB23,"51,1702980388","4,3410050646"
IT2066A,"43,3583330000","12,5572220000"
IT1660A,"40,4944400000","17,2330600000"
ES1440A,"42,2102777695","-8,7369444400"
BELOB02,"50,9149529613","3,3762116311"
BEGR801,"51,2096625313","4,4318210470"
DEBB099,"52,4818820000","13,8482500000"
IT1560A,"43,5547200000","10,3297200000"
AT30407,"48,2366666661","16,6369444444"
AT60107,"47,0447222217","15,1527777778"
PT02004,"40,7566670000","-8,5727780000"
ES2010A,"41,6299999995","-4,7405555500"
FR08252,"44,0535311976","4,6973624859"
AT30104,"48,1783333328","14,5486111111"
IT1911A,"44,6575000000","10,2888890000"
BETR001,"50,8496654885","4,3338197077"
FR24033,"44,5552221290","6,0730604783"
BETN052,"50,8148738703","3,3224943190"
IT0952A,"41,8894440000","12,2663890000"
FR06006,"50,3642606948","3,5227344035"
BEGR701,"51,0583317167","3,7292981717"
GB0637A,"51,5992999995","-0,0682180000"
BETR702,"51,0406894198","3,7349714797"
DEHE037,"50,0771910000","8,2303160000"
FR14028,"49,0461163534","3,9559110167"
DEBB044,"51,7564760000","14,3279980000"
AT2KA71,"46,6266166661","14,2991444444"
DEBW099,"48,7831300000","9,1807200000"
NL00007,"52,3811111495","4,8450112300"
BETR801,"51,2096625313","4,4318210470"
AT10001,"47,8399999995","16,5280600000"
AT9STAD,"48,2263608328","16,4583450000"
NL00551,"52,4630199995","4,6019220000"
DENW002,"51,6413830000","7,3314050000"
IT0992A,"41,6700000000","13,6744440000"
IT1594A,"46,1413890000","12,2169440000"
PL0505A,"51,3176299995","15,4317190000"
AT31902,"48,3311111106","15,9036111111"
DENW338,"51,4854920000","6,7354310000"
DEBB087,"51,7541300000","14,3255490000"
DENW022,"51,5336460000","7,1017860000"
FR24038,"44,5486285541","6,0673022773"
DEBB045,"52,3373360000","14,5385950000"
BETR020,"50,9413871150","4,4367207635"
CZ0SBER,"49,9579277039","14,0583000183"
BETR710,"51,0612776981","3,7752623896"
DEBB054,"52,3939320000","13,0374740000"
BETR731,"51,1246905123","3,7395042204"
BETR012,"50,7966316389","4,3585388564"
AT4S217,"48,2094444439","14,4369444444"
FR16066,"47,7374108003","7,3090794272"
DERP053,"49,3511430000","8,4230050000"
DEBB087,"51,7541300000","14,3255490000"
FR18089,"49,4359538364","2,0842890885"
DK0030A,"55,6983573815","12,5533272749"
PL0535A,"53,7120969995","16,6922640000"
DEBW125,"49,0037100000","8,5262800000"
IT2067A,"43,3177780000","12,6186110000"
BETR701,"51,0583317167","3,7292981717"
IT1817A,"40,9566700000","17,2902800000"
FR25052,"49,0202023171","1,1387134373"
DESN061,"51,0649300000","13,7413970000"
DEBB086,"52,3497030000","13,4243040000"
FR24036,"43,7020570445","7,2862622190"
DEMV022,"54,0926200000","12,0995530000"
BETR240,"50,5836143478","5,3974460501"
HR0012A,"46,1690555550","15,6606388889"
DEBY037,"48,1372520000","11,5649240000"
FR20046,"45,7789106049","4,9246991348"
CZ0CCBD,"48,9843864441","14,4656839371"
FR04143,"48,8589975105","2,3509988964"
ES1418A,"41,7627799995","-1,1433300000"
FR06001,"50,3585299554","3,5080379655"
DERP003,"49,4553780000","8,4258330000"
DEBB060,"52,8324670000","13,8222110000"
DENW116,"51,3425610000","6,6701950000"
DEST075,"51,4751640000","11,9834060000"
DEBB068,"52,6776510000","13,5822690000"
NL00643,"52,1022224395","5,1283335700"
DEBB021,"52,4013520000","13,0599450000"
PL0497A,"54,3986389995","18,6143330000"
BETM802,"51,2609897079","4,4243990069"
IT1536A,"44,1177780000","9,8427780000"
NL00573,"52,7899999995","4,7290000000"
BETR811,"51,2521034122","4,4913620279"
FR18080,"49,8428234744","3,2814379351"
DEBY028,"48,9095180000","11,8792450000"
LT00041,"54,8951279995","23,9862220000"
AT9KEND,"48,2049999995","16,3097500000"
FR01020,"49,3583143914","6,1569451595"
DEBB073,"52,3888690000","13,0946180000"
DENW008,"51,5369110000","7,4574630000"
PL0171A,"54,4636109995","17,0467220000"
FR28028,"50,5354044877","2,6356929762"
FR08016,"43,5915522697","3,8868934534"
DESH027,"54,3046760000","10,1351580000"
DERP010,"50,0009730000","8,2612770000"
IT1030A,"44,2833300000","11,8705600000"
IT1613A,"40,4944440000","17,2636110000"
DENW008,"51,5369110000","7,4574630000"
GB0682A,"51,5225299995","-0,1546110000"
AT32301,"48,2124999995","15,6341670000"
GB0050A,"36,1333169995","-5,3531750000"
AT31413,"48,0838888884","16,3302777778"
FR30034,"48,6881993337","6,1904343533"
AT4S416,"48,2744444435","14,3147222000"
ES1277A,"38,6806499995","-4,1083200000"
CZ0PPLA,"49,7324485779","13,4022808075"
DEBW015,"49,1655080000","9,2247860000"
DENW030,"51,6728090000","6,6295760000"
FR31036,"43,7047196490","-1,0386141652"
DENI067,"52,2703000000","8,0414700000"
FR04024,"48,9908560535","2,4447201300"
IT1144A,"44,2938890000","8,4113890000"
DENI048,"52,3594780000","9,7155000000"
IT1860A,"42,7397200000","12,7372200000"
IT2109A,"42,5519440000","12,4197220000"
IT2233A,"45,7343060000","7,3296450000"
BETR834,"51,0920000379","4,3801035449"
DEMV020,"54,0922780000","12,1419940000"
DEHH059,"53,5079300000","9,9905690000"
IT2143A,"40,9613900000","17,2841700000"
DENI068,"51,5302000000","9,9283300000"
DEBB007,"51,4627340000","13,5267960000"
DENW100,"51,1699670000","6,4588420000"
FR12054,"43,6430597872","1,4676495449"
BETN016,"51,2336522066","5,1639788463"
NL00487,"51,8911132795","4,4811110500"
BEGR811,"51,2521034122","4,4913620279"
DERP024,"50,3544000000","7,5965830000"
DEBB049,"52,4093090000","12,5483760000"
DEBY052,"48,3970790000","10,0082930000"
NL00491,"51,9380559995","4,4311110000"
DERP047,"49,7839420000","6,6904880000"
DEBY012,"48,1771750000","12,8293140000"
ES2051A,"43,4015009995","-5,8028700000"
FR04034,"48,7757726858","2,3758013814"
FR23188,"47,2225142859","-1,5375025414"
ES1767A,"28,0725499996","-16,6530230000"
DEBY021,"48,7694440000","11,4287660000"
FR82010,"47,5103033076","6,7940034096"
DEBW080,"49,0079600000","8,3871900000"
BETM705,"50,9453592417","3,1524015905"
DEBB049,"52,4093090000","12,5483760000"
DENI143,"53,1428360000","8,2120840000"
DEBB064,"51,7463440000","14,3345500000"
PT03083,"38,6636110000","-9,1577780000"
NL00017,"52,3580551095","4,9000001000"
DEHH015,"53,5232620000","10,0212270000"
DEBY067,"49,3219550000","12,1281390000"
DEBY058,"49,4622290000","11,0248000000"
DERP009,"49,9949750000","8,2739650000"
IT1938A,"39,3134000000","16,2451700000"
FR26005,"47,3080413032","5,0661119269"
CZ0KSOM,"50,1728248596","12,6728181839"
PL0500A,"54,2070499995","16,1931030000"
IT2104A,"45,6642300000","8,1598100000"
FR29426,"45,4752955882","4,5150044832"
BETN045,"50,9397118655","5,3683785323"
ES0118A,"40,4216666595","-3,6822222200"
FR14012,"49,2241447319","4,0205537845"
FR08026,"43,4282193232","3,6035558296"
LU0102A,"49,5050399995","5,9769400000"
BELMN01,"50,7934690447","3,1096418745"
BETN035,"50,9775413785","4,8376180157"
FR04156,"48,9024772794","2,4524995403"
DEBY075,"49,6789500000","12,1593610000"
CH0031A,"46,9510019036","7,4408712625"
DEBB064,"51,7463440000","14,3345500000"
FR34024,"47,3441490981","0,6537758975"
NL00489,"51,8688888495","4,5747222900"
IT2141A,"41,6308300000","15,3866700000"
DEBY007,"48,3765760000","10,8883700000"
BELGK06,"50,9278918437","5,4706200375"
ES1755A,"42,5805599995","-1,2825000000"
DEBY002,"50,0581950000","12,1886500000"
BELRL01,"50,9531772806","3,1211555989"
AT0ENK1,"48,3917199995","13,6711400000"
NL00494,"51,9211109995","4,4013890000"
PL0152A,"54,1178779995","22,9346080000"
DENW114,"51,2776470000","7,2318950000"
DEBB055,"52,4204420000","12,5523030000"
IT1902A,"43,0669400000","12,4680600000"
DEBY035,"47,5574730000","9,6888690000"
IT2032A,"43,4727800000","11,1419400000"
FR04002,"48,9296919603","2,2947194438"
BETR512,"50,4078101998","4,3958971170"
AL0206A,"42,3138999995","19,5234200000"
DEBB083,"51,5645000000","14,3764000000"
IT1932A,"40,3644400000","18,1730600000"
FR34014,"47,9173751803","1,9662594433"
ES1803A,"40,6338899995","-4,0133300000"
ES1926A,"39,4811111095","-0,4083333300"
DEBW019,"48,3968360000","9,9790310000"
BELAL01,"51,2361942003","4,3852236845"
DEBW022,"48,5781780000","7,8023170000"
CH0011A,"46,0111113456","8,9571735632"
DEBB021,"52,4013520000","13,0599450000"
BETR831,"51,3487952923","4,3397099471"
DENW247,"51,4069680000","6,9656430000"
FR07034,"45,7757153069","3,0962502392"
RO0210A,"43,9638139995","26,0387390000"
IT2142A,"41,5466600000","15,4408300000"
ES1811A,"40,1672199995","-3,2766700000"
FR22054,"49,1874042197","6,9108652449"
BETN054,"50,7117060941","5,1031586095"
BELAB02,"51,3407274923","4,3218202148"
DENW247,"51,4069680000","6,9656430000"
DEBY009,"49,8983300000","10,8876860000"
DEST104,"51,8373060000","11,8914120000"
FR18042,"49,8513386038","3,2839981336"
FR32001,"46,7824722190","4,8472643573"
FR23140,"47,2043914135","-1,5528278001"
DEMV023,"53,6318050000","11,3983320000"
FR25036,"49,4424377204","1,0936898753"
BELSZ02,"50,9130204234","4,5121843462"
DERP009,"49,9949750000","8,2739650000"
DEBY001,"49,3048890000","10,5722970000"
IT1940A,"38,2297600000","16,2551800000"
FR10029,"50,9959649492","2,3662702562"
DESN092,"51,0361050000","13,7302050000"
DENW010,"51,5474950000","7,6938350000"
DEHE008,"50,1253320000","8,7463430000"
FR23182,"47,9710503786","0,2214221411"
DEST108,"51,1972490000","11,9609600000"
BETR815,"51,2146988168","4,3322064323"
NL00561,"52,3335609995","4,7735890000"
DEBB029,"53,0642620000","14,2851390000"
DEHH008,"53,5641400000","9,9678820000"
BEGBB15,"51,2134632159","3,2340661019"
